Column1,date,temperature_2m_max,temperature_2m_min,sunshine_duration,precipitation_sum,et0_fao_evapotranspiration
518,7/27/1992 3:00,26.094584,14.377917,43952.2,0.81666666,23.87613
519,7/28/1992 3:00,20.969584,12.619583,49061.656,0.4,18.686548
520,7/29/1992 3:00,25.21125,11.452916,49534.99,0,12.593572
521,7/30/1992 3:00,29.677917,15.63625,49250.105,0,14.00583
522,7/31/1992 3:00,27.494583,16.53625,43368.348,2.8999999,14.711915
523,8/1/1992 3:00,29.21125,16.436249,41914.434,2.966667,14.792358
524,8/2/1992 3:00,26.711252,18.052916,43930.99,1.6833334,16.894117
525,8/3/1992 3:00,28.852915,17.419582,43359.73,0.5833333,20.720701
526,8/4/1992 3:00,22.594584,16.01125,43300.574,0.3833333,19.705019
527,8/5/1992 3:00,26.527916,13.502917,47909.332,0,12.020401
528,8/6/1992 3:00,28.686249,15.269584,47262.16,0,12.821999
529,8/7/1992 3:00,29.044586,16.602917,46756.56,0.14999999,11.520921
530,8/8/1992 3:00,32.469585,18.569584,47191.125,0.033333335,12.031041
531,8/9/1992 3:00,34.43625,20.477917,46430.457,0.43333337,13.623643
532,8/10/1992 3:00,26.702919,16.977917,28832.596,5.233333,23.41096
533,8/11/1992 3:00,22.794586,14.83625,43305.164,3.4000003,16.347765
534,8/12/1992 3:00,23.16125,14.752917,37675.133,0.6166667,19.844204
535,8/13/1992 3:00,19.86125,14.719582,22610.334,6.483333,25.619188
536,8/14/1992 3:00,18.71125,13.3029175,16896.01,9.333335,23.257559
537,8/15/1992 3:00,18.81125,11.419582,30265.635,0.016666668,12.761144
538,8/16/1992 3:00,22.952917,10.919583,39052.137,0,11.945084
539,8/17/1992 3:00,21.56125,14.044583,25218.225,2.2499998,17.693815
540,8/18/1992 3:00,23.944582,14.0529175,31566.416,0.13333334,12.011697
541,8/19/1992 3:00,26.477919,16.127916,42736.96,0.16666667,11.560832
542,8/20/1992 3:00,26.98625,16.877916,29970.346,4.016667,17.223576
543,8/21/1992 3:00,23.686249,16.644583,33959.277,1.2333335,19.594505
544,8/22/1992 3:00,23.569582,14.611249,39506.562,0.8500001,11.88952
545,8/23/1992 3:00,20.136251,14.2612505,29578.592,5.533333,19.925734
546,8/24/1992 3:00,20.911251,12.027916,19318.361,0.8833334,21.761276
547,8/25/1992 3:00,25.461252,15.552917,35314.84,4.3666673,23.071365
548,8/26/1992 3:00,25.58625,16.094584,31408.639,3.05,16.758432
549,8/27/1992 3:00,25.502916,17.58625,33777.574,0.26666668,21.110144
550,8/28/1992 3:00,28.819582,17.48625,43152.043,3.5833337,18.050941
551,8/29/1992 3:00,24.869583,15.677917,24428.877,5.933333,19.265059
552,8/30/1992 3:00,21.91125,14.077916,27777.062,2.3833332,20.37919
553,8/31/1992 3:00,19.094584,12.252917,7738.9214,13.633332,19.028679
554,3/1/1993 2:00,5.68625,-4.11375,31213.787,0,24.945704
555,3/2/1993 2:00,4.794584,-1.3304166,29688.018,0,25.99408
556,3/3/1993 2:00,0.7445833,-3.0970833,13663.133,1.0666666,18.782036
557,3/4/1993 2:00,0.27791664,-4.8054166,16059.372,0.16666669,13.012096
558,3/5/1993 2:00,1.8195835,-4.9637494,7731.976,0.8,15.76282
559,3/6/1993 2:00,5.38625,0.12791663,7558.4995,2.3166668,18.93503
560,3/7/1993 2:00,6.552917,-0.36375007,20675.64,1.5,14.733926
561,3/8/1993 2:00,3.794583,-3.8637502,31276.541,0,17.11926
562,3/9/1993 2:00,5.394583,-4.5220833,37215.14,0,13.225379
563,3/10/1993 2:00,9.277916,-2.9554167,34791.957,0.1,12.58371
564,3/11/1993 2:00,8.961249,-0.7470834,30364.166,0.15,9.967864
565,3/12/1993 2:00,12.3029175,-0.7137499,34416.99,0,8.556041
566,3/13/1993 2:00,13.627917,0.1279167,36773.02,0.083333336,8.180635
567,3/14/1993 2:00,14.494583,0.28625003,37914.227,0,10.202838
568,3/15/1993 2:00,15.244583,1.9029166,38640.08,0.1,9.508447
569,3/16/1993 2:00,14.51125,2.98625,30627.588,1.0833334,24.486198
570,3/17/1993 2:00,11.852917,7.4779167,397.6102,2.6666667,25.973808
571,3/18/1993 2:00,13.544583,5.7195835,18345.188,0.46666667,24.014929
572,3/19/1993 2:00,10.402917,3.8279169,35233.777,0.05,22.23555
573,3/20/1993 2:00,13.102917,0.83625007,37841.08,0,13.783944
574,3/21/1993 2:00,16.327917,1.2029167,32710.498,0.6166667,13.480545
575,3/22/1993 2:00,15.119583,5.277917,32151.432,2.1166668,17.29342
576,3/23/1993 2:00,9.96125,4.61125,31462.932,2.5333335,23.998993
577,3/24/1993 2:00,7.969583,1.66125,26185.766,1.3833333,14.970916
578,3/25/1993 2:00,7.18625,-0.33875,37321.355,1.1833334,20.461098
579,3/26/1993 2:00,6.1529164,-1.5054168,38816.746,1.2666667,16.24682
580,3/27/1993 2:00,4.38625,-3.53875,38573.55,0.5,12.250118
581,3/28/1993 2:00,4.4445834,-4.2220836,40698.035,0.23333335,14.385727
582,3/29/1993 3:00,4.7029166,-3.6970832,36477.4,0.33333334,13.467397
583,3/30/1993 3:00,6.96125,-3.9387503,35317.594,0.083333336,12.797272
584,3/31/1993 3:00,12.877917,-0.8554166,30756.586,0,13.269561
585,4/1/1993 3:00,16.519583,2.4445834,37056.1,0.38333336,17.852503
586,4/2/1993 3:00,9.68625,3.1695833,18784.887,3.8666668,14.960313
587,4/3/1993 3:00,8.819583,3.4195833,7565.819,1.5999999,11.428252
588,4/4/1993 3:00,10.744583,2.3529167,22984.088,2.5666668,13.56728
589,4/5/1993 3:00,11.502915,1.96125,32323.068,2.1499999,20.79164
590,4/6/1993 3:00,10.63625,5.21125,26303.229,7.066667,23.243696
591,4/7/1993 3:00,10.019584,4.377917,29320.172,3.3,22.883581
592,4/8/1993 3:00,9.51125,3.0529165,26842.107,0.5333333,12.883035
593,4/9/1993 3:00,10.877917,0.71125,32780.918,0,15.691577
594,4/10/1993 3:00,11.56125,2.9945831,37731.69,0.9333334,12.360222
595,4/11/1993 3:00,9.961249,2.2529166,28481.477,4.2499995,14.532357
596,4/12/1993 3:00,10.952916,1.9779167,30628.9,2.3833334,10.771512
597,4/13/1993 3:00,12.619583,0.43625,34278.812,1.9166666,10.175462
598,4/14/1993 3:00,13.43625,2.0445833,39179.72,0.5166667,10.753411
599,4/15/1993 3:00,13.919582,3.0362499,41665.652,1.5166665,14.725968
600,4/16/1993 3:00,13.986249,2.5029166,42861.45,1.1999999,10.603672
601,4/17/1993 3:00,13.06125,4.044584,24325.266,1.4166666,19.347788
602,4/18/1993 3:00,12.944583,7.7779164,13200.534,6.183334,25.793695
603,4/19/1993 3:00,12.26125,7.06125,18165.064,2.6500003,24.070808
604,4/20/1993 3:00,17.369583,4.7029166,39041.426,0,11.776761
605,4/21/1993 3:00,21.844584,7.3529167,44274.676,0.7166667,15.68023
606,4/22/1993 3:00,21.26125,6.994583,41546.562,1.65,14.563241
607,4/23/1993 3:00,19.53625,8.569583,44234.855,0.23333335,14.781438
608,4/24/1993 3:00,22.477915,9.586249,45740.062,0,14.270066
609,4/25/1993 3:00,22.061249,9.91125,47054.24,0,15.46749
610,4/26/1993 3:00,22.33625,10.694583,47188.8,0,17.507338
611,4/27/1993 3:00,24.577917,10.78625,47416.89,0,17.985739
612,4/28/1993 3:00,24.252916,11.852917,47555.645,0,23.484468
613,4/29/1993 3:00,23.919584,11.877917,47763.574,0,18.158258
614,4/30/1993 3:00,23.886251,11.919582,47197.652,0.41666666,17.450502
615,5/1/1993 3:00,21.627914,10.777916,44414.55,2.5,13.77035
616,5/2/1993 3:00,20.077917,9.494583,44195.59,2.1333332,11.42659
617,5/3/1993 3:00,15.444583,8.894583,31924.506,2.2333333,16.081985
618,5/4/1993 3:00,13.986251,7.21125,37489.496,0.23333335,15.036587
619,5/5/1993 3:00,13.41125,6.769583,32617.88,1.4166669,15.086438
620,5/6/1993 3:00,13.402916,6.63625,14828.249,4.566667,17.059822
621,5/7/1993 3:00,19.744583,7.9862494,38902.22,1.8833333,17.04299
622,5/8/1993 3:00,21.519583,9.052917,45938.55,0.56666666,16.982944
623,5/9/1993 3:00,22.53625,10.577916,46064.348,1.7000002,14.6125
624,5/10/1993 3:00,23.23625,11.169583,49257.363,0.38333336,14.031222
625,5/11/1993 3:00,24.28625,11.91125,47363,0.53333336,15.068123
626,5/12/1993 3:00,22.53625,12.494583,42501.246,2.0833333,12.819119
627,5/13/1993 3:00,21.394583,11.51125,42616.582,3.1333334,11.262829
628,5/14/1993 3:00,18.302916,10.752917,27395.545,2.0833333,13.000816
629,5/15/1993 3:00,18.777918,9.994584,40165.773,3.6333332,18.00547
630,5/16/1993 3:00,16.427916,7.0862503,36624.434,0,13.60376
631,5/17/1993 3:00,22.202917,7.4529166,50487.28,0,16.13289
632,5/18/1993 3:00,23.902918,11.927917,46638.543,0.5333333,13.926579
633,5/19/1993 3:00,24.327917,13.544583,44221.848,2.1333334,14.098675
634,5/20/1993 3:00,25.511251,13.377917,43833.51,3.5333335,18.02543
635,5/21/1993 3:00,17.53625,11.469583,21607.984,8.433333,17.59955
636,5/22/1993 3:00,16.944584,9.18625,32084.818,4.5833335,13.931416
637,5/23/1993 3:00,20.177917,8.31125,39134.984,0.7,11.315179
638,5/24/1993 3:00,23.069582,9.836249,46182.918,0.13333334,10.099527
639,5/25/1993 3:00,24.602915,11.31125,51048.938,0,10.533893
640,5/26/1993 3:00,23.694582,12.58625,35558.336,0.23333333,11.607413
641,5/27/1993 3:00,19.46125,13.21125,27908.873,11.150001,20.228014
642,5/28/1993 3:00,17.636251,11.03625,32024.877,5.6,21.593618
643,5/29/1993 3:00,18.769583,10.094583,40189.473,0.73333335,18.17349
644,5/30/1993 3:00,22.261251,9.877917,40414.99,5.65,18.254822
645,5/31/1993 3:00,18.394583,11.827916,49711.668,1.2166667,23.649233
646,6/1/1993 3:00,19.977917,11.01125,40791.117,0.116666675,14.164298
647,6/2/1993 3:00,21.886251,11.202916,33181.297,8.033333,17.762094
648,6/3/1993 3:00,18.16125,11.861249,23043.736,2.7666662,14.415427
649,6/4/1993 3:00,20.877916,11.669583,38924.24,1.0666666,11.8988905
650,6/5/1993 3:00,24.177916,11.26125,51720.348,0,11.910415
651,6/6/1993 3:00,24.977915,13.244584,49911.145,0.033333335,8.875958
652,6/7/1993 3:00,23.78625,13.536251,52553.344,0.56666666,14.493149
653,6/8/1993 3:00,24.344584,13.094583,50311.855,0,10.4737425
654,6/9/1993 3:00,27.002914,13.68625,52416.434,0,13.189406
655,6/10/1993 3:00,27.869583,15.686249,47912.395,1.1666666,13.129193
656,6/11/1993 3:00,23.827919,14.78625,38575.867,6.816667,19.121338
657,6/12/1993 3:00,16.586248,12.494583,19485.166,10.15,22.597979
658,6/13/1993 3:00,16.319584,11.644584,13885.288,6.0833335,19.76383
659,6/14/1993 3:00,16.26125,10.744583,19951.953,2.25,16.99289
660,6/15/1993 3:00,16.419584,11.077916,25146.344,2.4666667,18.037983
661,6/16/1993 3:00,18.336248,8.894583,23091.436,6.866667,18.875088
662,6/17/1993 3:00,17.652918,11.219583,35101.66,5.1166663,21.087034
663,6/18/1993 3:00,20.261251,10.611249,32130.055,1.5,18.725014
664,6/19/1993 3:00,23.102915,12.694583,30817.682,2.6,15.962049
665,6/20/1993 3:00,20.11125,12.777916,45304.277,3.25,17.42127
666,6/21/1993 3:00,19.119585,10.602917,34222.258,4.8833337,13.458474
667,6/22/1993 3:00,20.06125,10.38625,32026.322,3.8666666,10.670562
668,6/23/1993 3:00,19.094584,12.369583,38026.832,5.85,14.76054
669,6/24/1993 3:00,16.044584,9.53625,48415.465,1.2333333,21.719757
670,6/25/1993 3:00,16.177917,8.736249,38750.94,0.13333334,17.878527
671,6/26/1993 3:00,16.202917,10.469584,10952.175,2.016667,16.717573
672,6/27/1993 3:00,18.13625,12.019584,29155.697,2.4833333,21.20012
673,6/28/1993 3:00,17.56125,10.23625,35939.34,0.5,15.910678
674,6/29/1993 3:00,22.019585,8.81125,53497.77,0.06666667,14.287961
675,6/30/1993 3:00,23.319582,9.927917,53789.016,0,11.839644
676,7/1/1993 3:00,24.761251,10.994583,53753.87,0,9.865523
677,7/2/1993 3:00,26.161247,11.694583,53020.812,0,10.70134
678,7/3/1993 3:00,24.877916,14.236249,44040.16,0.21666668,15.340583
679,7/4/1993 3:00,25.569582,15.83625,45614.906,0.14999999,14.650533
680,7/5/1993 3:00,24.919584,13.127917,29125.406,5.8333335,19.265707
681,7/6/1993 3:00,16.61125,10.736249,25589.266,2.75,20.196655
682,7/7/1993 3:00,17.961248,11.119583,38212.754,0.5833333,25.081812
683,7/8/1993 3:00,20.011251,10.502916,37680.45,0.06666667,14.150401
684,7/9/1993 3:00,24.919584,11.91125,52576.824,0,17.592497
685,7/10/1993 3:00,20.269583,12.577916,26479.412,6.0833335,18.079176
686,7/11/1993 3:00,16.13625,10.194583,23928.781,7.7166667,14.547001
687,7/12/1993 3:00,16.527918,9.552917,44776.504,3.2166665,21.368208
688,7/13/1993 3:00,16.802916,9.461249,43993.855,1.2,17.808016
689,7/14/1993 3:00,17.33625,10.444583,13724.871,6.816666,16.960154
690,7/15/1993 3:00,19.46125,13.877917,16615.055,7.15,14.759415
691,7/16/1993 3:00,22.544584,14.827916,31255.678,6.383333,16.154594
692,7/17/1993 3:00,22.844584,15.677915,39935.87,2.3833332,18.684408
693,7/18/1993 3:00,21.686249,14.18625,44317.707,3.9166667,13.56891
694,7/19/1993 3:00,20.952917,13.269582,26363.969,7.716667,12.134883
695,7/20/1993 3:00,18.494583,13.0112505,34625.742,3.7166662,16.13206
696,7/21/1993 3:00,18.06125,12.344584,36194.895,2.4999998,19.640772
697,7/22/1993 3:00,18.177916,11.477916,45588.734,2.65,14.996937
698,7/23/1993 3:00,19.16125,11.194583,31346.953,1.8333334,19.889715
699,7/24/1993 3:00,23.194582,14.402917,38719.152,2.4333334,19.36426
700,7/25/1993 3:00,20.66125,13.477918,37257.605,7.4666657,25.278208
701,7/26/1993 3:00,18.144583,12.28625,44091.215,3.1333332,23.863691
702,7/27/1993 3:00,18.327915,12.111249,20768.416,11.849999,21.955484
703,7/28/1993 3:00,18.96125,14.802917,15096.1045,6.5833335,21.813456
704,7/29/1993 3:00,23.66125,14.244583,33804.793,0.8666666,12.840565
705,7/30/1993 3:00,26.93625,15.13625,34870.605,2.8500004,12.642104
706,7/31/1993 3:00,19.744585,13.494583,25053.174,13.983335,23.124525
707,8/1/1993 3:00,20.102919,11.869583,42664.99,0.2,12.873937
708,8/2/1993 3:00,24.644585,11.727917,47802.613,0.05,11.752037
709,8/3/1993 3:00,24.544584,13.694583,39976.12,0.5333333,13.284291
710,8/4/1993 3:00,24.436249,14.886249,41087.074,0.9333334,9.336515
711,8/5/1993 3:00,24.794584,14.944584,39794.965,4.9500003,14.430954
712,8/6/1993 3:00,19.08625,12.93625,37904.63,2,24.979895
713,8/7/1993 3:00,20.11125,11.677917,31560.873,0.25,14.38786
714,8/8/1993 3:00,22.11125,12.16125,36776.824,1.5166668,10.3286705
715,8/9/1993 3:00,20.552917,13.002915,33667.285,3.8999999,18.610468
716,8/10/1993 3:00,18.394583,12.469583,28192.586,12.716666,22.91226
717,8/11/1993 3:00,19.177917,10.794582,34667.668,1.6833334,20.683495
718,8/12/1993 3:00,23.761251,13.219583,38002.184,1.1333333,22.002647
719,8/13/1993 3:00,19.519583,13.06125,46490.043,0.5,16.60068
720,8/14/1993 3:00,26.06125,11.152917,46395.207,0.83333343,13.555771
721,8/15/1993 3:00,25.677917,15.669582,38011.5,3.5333335,15.01822
722,8/16/1993 3:00,24.927917,15.361251,43049.297,0.9000001,12.861926
723,8/17/1993 3:00,20.836248,13.486249,42856.41,0.5833333,15.815427
724,8/18/1993 3:00,20.81125,12.244583,39433.824,0.06666667,12.601363
725,8/19/1993 3:00,22.419584,12.402916,43948.22,0.25000003,9.795594
726,8/20/1993 3:00,22.886248,11.669583,35967.566,0.033333335,13.531204
727,8/21/1993 3:00,23.061249,13.569583,31239.135,0.14999999,14.121863
728,8/22/1993 3:00,23.53625,12.061249,26107.697,5.516667,21.821213
729,8/23/1993 3:00,17.494583,10.66125,27476.037,2.0166667,16.475962
730,8/24/1993 3:00,15.927917,9.819583,24983.54,2.3166664,13.354709
731,8/25/1993 3:00,16.394583,9.277916,34623.457,0.9333334,12.649924
732,8/26/1993 3:00,17.727917,9.527917,36573.39,0.38333336,10.261638
733,8/27/1993 3:00,17.627916,8.852916,35471.652,2.1666667,13.244502
734,8/28/1993 3:00,16.269583,9.169582,35775.766,1.5166664,14.150326
735,8/29/1993 3:00,17.06125,7.269583,35787.14,0.033333335,10.236227
736,8/30/1993 3:00,17.06125,8.58625,24474.678,4.8166666,20.718828
737,8/31/1993 3:00,15.944583,10.077916,25567.96,2.25,18.821913
738,3/1/1994 2:00,8.18625,1.7779166,15902.177,4.316667,15.739388
739,3/2/1994 2:00,6.6445827,2.0529165,7537.5938,4.9500003,19.814896
740,3/3/1994 2:00,9.527916,2.56125,19993.873,3.9000003,25.382742
741,3/4/1994 2:00,8.236249,0.30291668,31292.475,1.0166668,25.74173
742,3/5/1994 2:00,13.469583,-0.38875,35259.613,0.35,15.90853
743,3/6/1994 2:00,8.777916,3.3279169,26123.842,2.6166668,20.725409
744,3/7/1994 2:00,8.802917,3.5945835,7913.9546,2.2666667,25.327703
745,3/8/1994 2:00,11.236251,7.0362506,2433.8347,1.6833333,19.014353
746,3/9/1994 2:00,15.111251,7.677916,13792.376,0.083333336,16.13774
747,3/10/1994 2:00,11.83625,2.9695835,31688.227,0.3,20.05752
748,3/11/1994 2:00,13.28625,0.5445833,35867.566,0,12.86848
749,3/12/1994 2:00,10.902916,3.3029168,16769.62,1.85,17.572958
750,3/13/1994 2:00,9.077916,3.46125,5367.606,6.8000007,37.517822
751,3/14/1994 2:00,10.702916,4.68625,22089.773,3.4500005,34.014812
752,3/15/1994 2:00,9.852917,5.0279164,13921.711,5.966667,29.31961
753,3/16/1994 2:00,7.7612495,2.66125,33986.508,3.8999999,28.55897
754,3/17/1994 2:00,6.23625,1.38625,34140.99,4.6833334,31.551435
755,3/18/1994 2:00,6.627917,0.88624996,13338.489,5.016667,26.541143
756,3/19/1994 2:00,8.494583,2.6695833,17048.03,11.45,36.974392
757,3/20/1994 2:00,7.219583,0.16958337,33138.246,2.55,25.555367
758,3/21/1994 2:00,8.419583,0.6779167,18767.629,2.7666664,11.6878395
759,3/22/1994 2:00,9.869584,0.36125007,21483.197,1.4499999,16.411077
760,3/23/1994 2:00,12.869583,6.81125,4470.0015,2.1666667,30.409136
761,3/24/1994 2:00,13.43625,8.152917,31021.502,3.8000002,36.812016
762,3/25/1994 2:00,13.327916,7.177916,10243.391,6.8999996,31.99642
763,3/26/1994 2:00,9.427917,2.5695832,36147.418,3.4166663,25.329178
764,3/27/1994 2:00,7.2862496,-0.10541666,34700.582,0.06666667,14.789641
765,3/28/1994 3:00,13.21125,-0.047083337,33829.133,0.81666666,19.053322
766,3/29/1994 3:00,13.819584,7.08625,15230.457,1.5666666,23.623625
767,3/30/1994 3:00,17.244583,5.06125,37017.13,0,16.399145
768,3/31/1994 3:00,15.794583,7.3279166,20735.926,3.9166667,25.318151
769,4/1/1994 3:00,15.13625,5.502917,27667.021,8.033334,34.88635
770,4/2/1994 3:00,8.3445835,1.96125,34879.676,2.8833334,21.815193
771,4/3/1994 3:00,8.38625,0.49458328,38275.016,0.6666667,17.247896
772,4/4/1994 3:00,8.719583,0.80291677,7913.7812,10.816667,31.006018
773,4/5/1994 3:00,8.802917,0.8945833,38749.383,2.2,25.179586
774,4/6/1994 3:00,8.694583,0.5279167,37995.83,1.3,13.16697
775,4/7/1994 3:00,9.669583,-0.5054167,36515.41,0.41666666,9.94931
776,4/8/1994 3:00,10.21125,1.1029167,36842.55,1.7833334,18.040354
777,4/9/1994 3:00,8.494582,1.3445834,20076.705,6.2166667,26.787918
778,4/10/1994 3:00,8.827916,0.41125003,30328.838,3.8666668,14.529565
779,4/11/1994 3:00,8.986249,1.6445833,12164.138,3.55,18.617975
780,4/12/1994 3:00,10.902917,4.8279166,14908.013,9.983334,26.047052
781,4/13/1994 3:00,8.327916,4.7445836,11092.122,20.750002,29.627874
782,4/14/1994 3:00,8.094583,2.83625,26383.729,1.4666667,21.806639
783,4/15/1994 3:00,10.502916,2.0945833,27958.104,0.05,10.283708
784,4/16/1994 3:00,14.061249,3.6695833,32701.377,0.06666667,20.43664
785,4/17/1994 3:00,11.419582,4.56125,22641.62,3.7166672,21.633017
786,4/18/1994 3:00,8.702916,2.28625,30184.373,2.0333335,16.122803
787,4/19/1994 3:00,10.06125,0.46124998,36271.094,0,9.064087
788,4/20/1994 3:00,14.252917,1.8112499,39025.44,0,8.899859
789,4/21/1994 3:00,16.019583,4.8445835,43726.2,0.6666667,10.231401
790,4/22/1994 3:00,17.177916,4.669583,46377.203,0.3166667,11.083435
791,4/23/1994 3:00,19.98625,6.2445836,46310.01,0.45000002,14.095719
792,4/24/1994 3:00,19.852917,7.8612504,44531.3,1.3499999,11.355324
793,4/25/1994 3:00,17.344584,7.4529166,35428.207,2.05,17.777344
794,4/26/1994 3:00,15.419583,6.7029166,31273.89,2.3833332,18.062868
795,4/27/1994 3:00,16.88625,7.7279167,26379.156,0.96666664,12.208725
796,4/28/1994 3:00,18.502916,9.91125,29984.203,0.50000006,11.164265
797,4/29/1994 3:00,20.402918,9.88625,42545.637,0.05,10.519813
798,4/30/1994 3:00,21.927917,8.527917,44224.223,0.033333335,17.343699
799,5/1/1994 3:00,12.552917,6.502917,26156.197,0.56666666,18.494507
800,5/2/1994 3:00,13.736251,4.13625,45564.06,0,12.3380785
801,5/3/1994 3:00,17.994585,4.7195835,48582.562,0,18.262794
802,5/4/1994 3:00,16.352917,7.4529166,26460.908,7.2000003,17.473156
803,5/5/1994 3:00,13.3862505,6.4612503,40001.418,3.0166667,17.720049
804,5/6/1994 3:00,13.53625,5.8195834,20241.549,1.3666664,11.860475
805,5/7/1994 3:00,18.527918,7.9862504,40238.63,0.15,15.207642
806,5/8/1994 3:00,19.352915,8.902916,41789.234,3.1333334,19.535465
807,5/9/1994 3:00,16.052916,8.194583,25724.773,2.3333333,13.724669
808,5/10/1994 3:00,17.002916,8.58625,32469.516,1.3666667,12.988345
809,5/11/1994 3:00,18.927916,7.0945835,47840.26,0.033333335,19.694592
810,5/12/1994 3:00,19.111248,8.244583,49716.83,0.016666668,15.446744
811,5/13/1994 3:00,19.68625,9.26125,49075.63,0.48333332,15.008021
812,5/14/1994 3:00,22.027918,10.669582,40072.137,0.5166667,18.181913
813,5/15/1994 3:00,19.98625,12.169583,42778.87,3.2166665,20.705545
814,5/16/1994 3:00,21.011251,10.127917,40804.746,0.7833333,14.887708
815,5/17/1994 3:00,19.694582,11.552917,40399.27,1.4833332,17.830763
816,5/18/1994 3:00,20.26125,10.419583,29610.666,6.466667,16.948767
817,5/19/1994 3:00,14.28625,9.586249,3652.1729,12.116668,21.132906
818,5/20/1994 3:00,14.744583,8.5945835,16424.354,4.8666663,13.051883
819,5/21/1994 3:00,17.319584,8.13625,29224.72,3.5833333,15.262849
820,5/22/1994 3:00,18.836252,10.43625,47636.566,3.5333335,18.113852
821,5/23/1994 3:00,17.83625,10.8029175,32516.99,6.183333,16.282402
822,5/24/1994 3:00,20.002916,8.852916,33425.62,4.15,11.297604
823,5/25/1994 3:00,17.91125,11.519584,29595.38,3.4833329,17.899096
824,5/26/1994 3:00,16.994583,9.077916,28506.744,3.95,15.055942
825,5/27/1994 3:00,14.019582,8.2612505,31842.25,3.2166665,16.403036
826,5/28/1994 3:00,15.4279175,7.23625,30826.852,0.55,9.659744
827,5/29/1994 3:00,14.969584,7.58625,39782.574,2.2499998,14.244564
828,5/30/1994 3:00,14.544582,6.6029167,47547.953,0.18333334,14.175767
